Miami Heat,Chris Bosh,197px,+3,148px,null,154px,+8,187px,+2,313px,null
Miami Heat,Toney Douglas,156px,+5,93px,null,250px,+8,141px,+2,109px,null,249px,+2
Miami Heat,Udonis Haslem,112px,+1,388px,null,203px,+4,297px,null
Miami Heat,LeBron James,250px,+9,124px,null,126px,+8,250px,+2,249px,null
Miami Heat,James Jones,180px,+5,193px,null,126px,+8,250px,+2,250px,null
Miami Heat,Chris Andersen,112px,null,137px,+8,95px,0,357px,null,46px,-2,184px,+2,66px,null
Miami Heat,Norris Cole,156px,null,93px,+4,124px,0,271px,null,104px,0,250px,+2
Miami Heat,Shane Battier,188px,null,61px,+4,250px,+8,250px,null,250px,+2
Miami Heat,Rashard Lewis,197px,null,52px,+6,124px,0,313px,null,62px,0,184px,+2,65px,null
Miami Heat,Michael Beasley,937px,null,65px,0
Miami Heat,Justin Hamilton,937px,null,65px,0
Milwaukee Bucks,Jeff Adrien,124px,-3,376px,null,188px,-2,312px,null
Milwaukee Bucks,Brandon Knight,250px,-9,250px,-8,242px,-2,193px,null,64px,0
Milwaukee Bucks,Khris Middleton,230px,-7,37px,null,228px,-6,2px,null,249px,-2,38px,-1,147px,null,65px,0
Milwaukee Bucks,Zaza Pachulia,180px,-5,235px,null,16px,-2,67px,null,178px,-2,322px,null
Milwaukee Bucks,Ramon Sessions,156px,-5,82px,null,11px,-2,249px,-8,178px,-2,64px,null,7px,0,249px,-2
Milwaukee Bucks,John Henson,128px,null,121px,-6,165px,-4,16px,null,67px,-2,178px,null,71px,0,186px,-2,63px,null
Milwaukee Bucks,Giannis Antetokounmpo,156px,null,93px,-4,19px,-2,147px,null,83px,-4,178px,null,71px,0,183px,-2,65px,null
Milwaukee Bucks,Ekpe Udoh,188px,null,61px,-4,71px,-2,365px,null,62px,0,251px,-2
Milwaukee Bucks,D.J. Stephens,321px,null,95px,-2,81px,null,2px,0,287px,null,146px,-1,65px,null
Milwaukee Bucks,Miroslav Raduljica,939px,null,63px,0
